15	Jarapunjari	SRGMDNS	SNDPMRMGS
15	Jekarnika	SMGMPDNS	SNPMGRS
15	Jeenavarali	SGRGMDNDS	SNDPMGMRG
15	Jogi	SRMPDS	SDNDPMRMG
15	Kailayali	SRGPNS	SDPMGS
15	Kalindhi	SRGPDNS	SNDPGRS
15	Kannada Bangala	SGMGMDNDS	SDPMGRS
15	Karaga	SGPDNS	SNDPGS
15	Karnataka Saranga	SRGMGPNDM	SDMPMGRS
15	Kesa Bauli	SRGPDS	SNDPMGRS
15	Kesa Rangi	SRMGMDNS	SNDMGGRS
15	Krishnaveni	SRGMPNS	SNPMGRS
15	Kukutha	SRGPDNS	SNDPMGRS
15	Kunkumambari	SNDNSRGM	DPMGRSNDNS
15	Kokila Vardhani	SMGPDNS	SNDMGRS
15	Lalitha	SRSMDNS	SNDMGRS
15	Lalitha Kriya	SRGMPMDNS	SNDMGRS
15	Lalitha Gauri	SRGMPDNS	SDPGRS
15	Lalitha Priya	SRGMPMDNS	SNDMGRS
15	Latharlathika	SRGMPDS	SDPMRS
15	Lathathanvi	SGMGPDNS	SNMGRS
15	Leepthali	SRGMPDS	SNDPMGRS
15	Makarantha Priya	SRGDNS	SNDGRS
15	Malahari	SRMPDS	SDPMGRS
15	Malawagaula	SRGMPDNS	SNDPMGRS
15	Mallika Vasantham	SGMPNS	SNDPMGRS
15	Mangala Kaisika	SMGMPMDNS	SNDPMGRS
15	Manarupi	SRGMDNPNS	SNDMGS
15	Mandara Gaula	SRMGMPDPNS	SNDPMRMGS
15	Manolayam	SRMPDS	SNDPMRS
15	Maruva	SGMPDNDPS	SNDPMDMP
15	Maya Malavagaula	SRGMPDNS	SNDPMGRS
15	Maya Lalith	SRGRMNDNS	SRGRMDNS
15	Megha Ranji	SRGPDS	SRGPDNS
15	Meghavali	SRGMNS	SRMPDNS
15	Mithra Kirani	SRGMPDNS	GRGS
15	Mohana Kaisika	SRGMPDNS	SRMPDNS
15	Mohana Varithi	SRGPDNS	SNDPGRS
15	Mudhuvan	SGMPNS	SNDPMGRS
15	Nasavathi	SRGMNPS	SNDPMPGMS
15	Navarasa	SRGMNDNS	SNPMRS
15	Navabhasura	SRGPNS	SNDMGRMGS
15	Nepala Gaula	SRGMDNS	SNDMGRS
15	Nitila Prakasini	SMPDNS	SNPMRGS
15	Padmavali	SRGPDNS	SNDPGRS
15	Pahadi	SRMPNS	SNPDPMRS
15	Palika Vasantham	SRGMPDNS	SNDNPMPDN
15	Balika Vasantham	SRGMPDNS	SNDNPMGRS
15	Panchali	SRMPDNS	SNDPMRS
15	Panchama lalitha	SRGMPMDNS	SNDMGRS
15	Parasara	SRGRMPNDN	SNDGRS
15	Parasu	PDNS	SRGMPDNS
15	Prakara Ranjani	SGMPDNS	SRGPDNS
15	Prathapa Ranjani	SRGMPNS	SDNPMGRS
15	Puranirmai	SRGPDS	SNDPGRS
15	Purnamalavi	SRGPDNS	SDNPMGMRS
15	Purvi	SRGMPDS	SRGMPDNS
15	Purya	SRMPNS	SNDPMGMRS
15	Purva Karnika	SRGMPDNPS	SDPMGS
15	Raegupti	SRGPDS	SDPGRS
15	Ragamanohari	SRGMPDNS	SDNPMRGMRS
15	Raga Pradipika	SGRGMPDNS	SNDPMGMPGRS
15	Raja Pradipika	SGRGMPDNS	SNDPMGMPGRS
15	Rama Kali	SRGMGRGPDS	SNDPMGRS
15	Rama Kriya	SRGPDS	SGMPDNS
15	Rama Latitha	SGMPDNS	SRGMDNPS
15	Rama Leala	SNGMDNPS	SNDMPMGS
15	Ram Bhavali	SRGMPDNS	SNDNPDPM
15	Rasa Sindhu	SRMPNS	SNDPMGS
15	Rasa Bhaskara	SRMPNS	SNPDPMGRS
15	Reva Gupti	SRGPDS	SDPGRS
15	Rudrabhisheka	SGMPNS	SDMGRS
15	Rudra Desika	SRGMPDNS	SDPMSRS
15	Rudra Saveri	SMGMPDS	SNDPNDMGR
15	Rukmambari	SRGPNS	SNPGRS
15	Sahayukta	SRMGMDS	SNPMGRS
15	Salanganatta	SRSMPDS	SDPSNSDP
15	Saranga Nattai	SRMPDS	SNSDPMGRS
15	Santha Kesari	SRMPNS	SNDPMGS
15	Sarangagaula	SRGMPNS	SNPDNPMGMR
15	Sarasa Mangala	SGMNDS	SDPMGRS
15	Sasi Vadana	SRGMPMDNS	SNPMGS
15	Satyavathi	SGRGPDS	SNDNPDPGRS
15	Saveri	SRMPDS	SNDPMGRS
15	Sesha Prabatha	SRMPDS	SGMPDS
15	Sesha Vahini	SRGMPNS	SNMGRS
15	Simha Lalitha	SRGMDNS	SNDPMGRS
15	Simha Leela	SRGMDNS	SNDPMPMGRS
15	Simha Varali	SRMPDNS	SNDPMRGRS
15	Sindhu Tarangini	SRGMDNS	SNDPMGRS
15	Shadananapriya	SRMDNS	SNDMPMPGRS
15	Shashi Vadana	SRGMPMDNS	SNPMGS
15	Shouri Vilasitha	NDNSRGM	PMPDN
15	Smokambari	SRMPNDS	SDPMRGMRS
15	Sowrashtram	SRGMPDNS	SNDPMGMRS
15	Stuthi Priya	SGMPDS	SDPMGS
15	Suddha Malahari	SRGPMGS	SDPGRS
15	Suddha Gurjari	SGRGPNDS	SNDMGRS
15	Suddha Kriya	SRPMPDS	SDPMGRS
15	Sukra Prabha	SRGMPDNS	SNDNPMRGR
15	Syama Gaula	SRGMPDNS	SNDPMGS
15	Thala Ranjani	SRGMPDNS	SNDMDPMRGRS
15	Thara Bharanam	SRGMNDN	PDNS
15	Tharava	SGMDNS	SNDMGS
15	Thulikiya	SGSRGPDNS	SNDPGRS
15	Thriyambini	SGMDNS	SNDPMGRGS
15	Upendran	SGPNS	SNDMRGRS
15	Ushavali	SRMPDS	SNDMPMRS
15	Vagvaditya	SGMPNS	SNDPMGRS
15	Vagvilalitha	SRMPDS	SNPDPMRGRS
15	Vajrachudamani	SRGPDS	SNPDPMGRS
15	Vasantha	SGMDNS	SNDMGRS
15	Vasantha Priva	SRGMPDPNS	SNPMRS
15	Vasantha Ganthi	SRGMDS	SNDPMRS
15	Vasava Lalitha	SRMPDS	SNPDPMRGRS
15	Villi	SGMPS	SNDPMGRS
15	Veerasankashini	SGMRGMDND	MPDNS
15	Vinodhini	SRGMDNS	SNDMGRS
15	Visharadha	SRMPNS	SNPMRS
15	Vivo Ranjani	SRGRMPDNS	SNDMGS
15	Vuruga Manjari	SRGMPNS	SNDPMRGMRS
15	Vyazha Kurinji	SRGMPDNS	SNPMGMRS
15	Yogaleela	SRGRMPN	DNPDS
16	Abhayam	SRGMPDNS	SNDPMGRS
16	Bairavam	SRGMPDNS	SDPMMPMGRS
16	Bhaktapriya	SGMPDNS	SNDPMGMRS
16	Bhavya Leela	SGMDNS	SNDPMGS
16	Bhindu Kalanga	SRGMPDNS	SNPMGMRGRS
16	Bhoopalika	SGMPNS	SNDPMGS
16	Bhujagamani	SRMDNGPS	SNDPMGRS
16	Bhujagesvari	SRGMDNS	SNDPMGRS
16	Bhindu Kalinga	SRGMPDNS	SNPMGMRGS
16	Bhujangini	SRSMGMNDNS	SNDMGRS
16	Bhuvanamohini	SGMNDS	SNPDMGRS
16	Bramara Vardhini	SRMPDNS	SNDPMRS
16	Bhallathi	SRGMPDNS	SNPMRGMRS
16	Chandra Kirani	SGMPMDNS	SNDNPMGMRS
16	Chathurangini	SMGMPNS	SNDNPMGMRS
16	Chayavathi	SRGMDNS	SNDPMGRS
16	Chinmayee	SRGMPMDNS	SNDNPMGRS
16	Dhanapalini	SRGMPS	SNDPMDMGRS
16	Dhehiali	SRPDNS	SNDPRS
16	Gana Bhushani	SRGDNS	SNDMGRS
16	Ganitha Vinodhini	SGMPNS	SNDPMGRS
16	Ghoshini	SMGMPDNDS	SNDPMGMRS
16	Garudaadri	SRGMPDNS	SDPMGS
16	Greeshmavali	SRGMPS	SNDMGRS
16	Guha Priya	SRGMPPMDNS	SDNPMGSRS
16	Grutchi	SRMDNS	SNDMRS
16	Janarakshani	SRGPMDNS	SNDPMGD
16	Kadhambini	SRGMPDNS	SNDMRGMGS
16	Kalavathi	SRMPDS	SDPMGRS
16	Kamini Priya	SRGMDNS	SNMGRS
16	Kanchuki	SGPNS	SDPMGRS
16	Kanjari	SRMDS	SNPMGRS
16	Karnika Bhushani	SRGDNS	SNDMGRS
16	Kirudasi	SRMDNS	SNDMRS
16	Kokilam	SRGMDNS	SNDMGRS
16	Komala Vilasitha	SRGMDNS	SNDPMGS
16	Kujan	SGPNS	SNDPMGRS
16	Kujan Mohana	NSGRGMPDS	SNDPGRS
16	Kunjana Komalam	NSGRGMPDS	SNDPGRS
16	Kunthala	SRGMPDNS	SNDPMGRS
16	Kusumangi	SRSPNDS	SNDPMGRS
16	Kuvalayanandi	SRGMNDNPNS	SNDMGS
16	Madura Lapa	SRGMPNDNS	SNDPMGRS
16	Manasija Priya	SRGMPMDNS	SDNPMGRS
16	Manasika Gamini	SRGMNS	SNMGRS
16	Mukthangi	SRGPMPDNS	SDNPMGRS
16	Megatarangini	SMGMPNS	SDPMRGRS
16	Nabomargini	SGMPDNS	SDPMGRS
16	Nalika	SRGMDS	SDMGRS
16	Narayani	SRMPDNS	SNDPMRS
16	Natya Manohari	SGMPDNS	SNPMGS
16	Navagriha Mulika	SMRMPDRDS	SNDPMRDRS
16	Palladhi	SRGMPDNS	SNPMRGMRS
16	Poshini	SMGMPDNDS	SNDPMGMRS
16	Pravurthi	SGMPDNS	SNDPMGS
16	Purna Gandhari	PDNDSRGMPD	PMGRSNDNP
16	Purna Malini	SRGMNDN	PDNS
16	Purna Panchamam	PMSRSMPD	DPMGRSN
16	Rasakalanidhi	SPMDN	DPMGMRSN
16	Rasika Ranjani	SRGPS	SDPGRS
16	Rathnabharanam	SRMPDNS	SNPDPMRMGS
16	Rudra Panchami	SGMNDS	SNDMGRS
16	Ravi Kirani	SGMNDNS	SNDPMGRS
16	Santhaswarupi	SGRMPDN	SNDNPMRS
16	Sarala	SRPDNS	SNDPMS
16	Sarva Vahini	SRGMPNS	SNDPMGRS
16	Sasi Prakasini	SRGMPDNS	SNDPGRS
16	Sathyavathi	GPDS	SNDNPDPGRS
16	Sri Kaivalyam	SRMPDNS	SSDPMGRS
16	Sri Nabomargini	SGMPDNS	SDPMGRS
16	Sri Narayani	SRMPDNS	SNPMRS
16	Sri Vegavahini	SRGMDS	SNDPMGRS
16	Suddha Shyamala	SGPDNS	SNDPMGRS
16	Suposhini	SDNSRGMP	MGRSNDNS
16	Swarashtra	SRGMPDNS	SNDPMGRS
16	Syamala	SGPDNS	SNDPGRS
16	Syamali	SGMPDNS	SNDPGRS
16	Thekkali	SRGPDNS	SRPDNS
16	Thoya Vegavahini	SRGMPDN	SNDPMGRS
16	Urmila	SRGDNS	SRMDNS
16	Vasantha Leela	SRMPDNS	SNDPGRS
16	Vedambari	SRGRMGM	NDPNS
16	Veena Dhari	SRGPDNS	SNDPMGRS
16	Veeranatha	SRGMNS	SDPMRS
16	Viswanarayani	SRGMDNDS	SGMPDNS
17	Alivardhana	SRGMNS	SNDPMGRS
17	Ananta	RSMPDNS	SPMGRS
17	Avaari	SRSGMPDNS	SNDPMGRS
17	Avivardana	SRGMNS	SNDPMGRS
17	Bhadra Sri	SRGDNS	SNDGRS
17	Champakamali	SRGPDNS	SNDPGRS
17	Champaka Malika	SRGPDNS	SNDPGRS
17	Chandra Chuda	SGMPDNS	SNDPMGS
17	Divya Tarangini	SRGMDNS	SRGMDDDNS
17	Hari Dharba	SRGMPS	SRGMPDNS
17	Haritha Priya	SRMPDS	SDPMRS
17	Hayagathi	SGMPMDNS	SNDPMGMRS
17	Jaya Bharanam	SRGMPDNS	SDNPMRGMRS
17	Jaya Samavardhini	SGMPDNS	SNPMGRS
17	Jeevanthika	SRMPDNS	SNDPMRS
17	Jindu	SMMPMDS	SNDMPMGRS
17	Kalakanta Dhwani	SRGPDS	SNDMS
17	Kallola	SRMGMPDPN	DNS
17	Kamalasini	SRGMPNS	SDPMGS
17	Kanteeravam	SRGPDNS	SNDPMGRS
17	Karjam	SGMDNS	SNDPMGRS
17	Karya Chandrika	SGRGMPDPS	SNDMGRGS
17	Karnataka Bhoga	SRGMPDS	SNDPMRS
17	Kesaravali	SRMPDNS	SDPGRS
17	Kriya Viraman	SRGRMPNDS	SNDPMDMGRS
17	Kumara Priya	SRMDNS	SNDMGRS
17	Kusuma Marutha	SMPDNS	SNDPMGRGMS
17	Leena Mathi	SRMPDS	SNDPMGRS
17	Madana Rekha	SGMPNS	SNDPMS
17	Mahanandini	SMGMPDNS	SDNDPMGRS
17	Mandala Grihani	SRPDNS	SNDPRS
17	Mandana Kirapani	SRPDNS	SNDPRS
17	Mauna Suganthi	SGMPDS	SNDPMGRS
17	Mega Tarangini	SMGMPNS	SDPMRGRS
17	Mukha Shyamala	SGMDNS	SNDPMGS
17	Naga Chandrika	SGMPDNS	SNDPMGS
17	Naga Choodamani	SGMPDNS	SNDPMGS
17	Naga Malini	SRGMPDS	SDNDPMGMRS
17	Priya Virama	SRGRMPNDS	SNDPMDMGRS
17	Raga Chandrika	SRGMPDS	SDPMGRS
17	Rohini	SRGMMDNS	SNDMMGRS
17	Sahuli	SGMPNS	SNDPMGRS
17	Salva Mukhari	SRGMPDNS	SNDMRS
17	Sama Kannada	SRMGMPDNS	SNDPMRS
17	Samantha Mallaru	SGMPNS	SNPDMGRS
17	Saurashtrakam	SRGMDNS	SNDPMGRS
17	Sindhu	SMMPMPDS	SNDMGMRS
17	Senamani	SRGMPDS	SNDPMGRS
17	Somatarangini	SRSGMPMDNS	SNSDPMGMRS
17	Sri Kandeesan	SGPDNS	SNDPGS
17	Sri Supradeepam	SRMPDNS	SNDPMGRS
17	Suddha Gowla	SRMPNS	SNPMRS
17	Suddha Gandharva	SRGMPDNS	SDPMRS
17	Suddha Gantarava	SRGMPNDNS	SNPMGRS
17	Suma Tarangini	SRSGMPMDNS	SNSDPMGMRS
17	Supra Deepa	SRMPDNS	SNDPMGMRS
17	Supra Kethana	SRGPNS	SNDPGRS
17	Suryalalith	SRGMMDNS	SNDMMGRS
17	Surya Mani	SRMGMPDNS	SNDMGRS
17	Swarnambari	SRGMDNS	SNDMGRS
17	Syamala Srutha	SRMGMPDNS	SNDPMRS
17	Talamargini	SRGMPDPNS	SDPMRS
17	Tuniradharini	SRMDNS	SNDMRS
17	Vanajambari	SRMDNS	SNDMRS
17	Varnarupini	SRGPDS	SDPGRS
18	Bhanu Chudamani	SRGMPS	SNDNPMGRS
18	Bhoopala Tarangini	SRMPNS	SNDNPMGMRS
18	Chandrachuda Priya	SGMNDNS	SNPMRS
18	Chandra Priya	SRGMPDNS	SNDPNPMRS
18	Divya Gandharam	SMGRPDNS	SDNPMGSRS
18	Druvana Priya	SRPDNS	SNDPRS
18	Hitha Bhashini	SRGMPNDNS	SNPMGRS
18	Javanika	SRGPDNS	SNDPGRS
18	Jayasuddha Malavi	SRGMPNS	SNDNPMGRS
18	Kandarapriya	SRGMPDNS	SNDPNPMRS
18	Narasa	SRGMPNS	SRGMDS
18	Natchatramala	SRGDNS	SNDGRS
18	Simhela	SRGMPDNS	SNDNPMGRS
18	Suddha GandhariS R G R G M P D	PNDNS	SNDPMGRS
18	Suddha Kannada	SMPDNS	SNPMGS
18	Suddha Malavi	SGRGMPDNS	SNDPMGRS
18	Sundarasitha Priya	SGMPNDNS	SNPMRS
18	Thriyama	SRMDNS	SNDMRS
18	Varna Rupini	SRGPDS	SDPGRS
19	Adi Bairavi	SGRGMPDS	SDPMPGRS
19	Amrutharanjani	SRGMDNS	SDNDPMGRS
19	Bramara	SRGMDNS	SNDMGRS
19	Champaka Latha	SGMDNS	SNPMGRMRS
19	Champalatha	SGMDNS	SNDPMRS
19	Chaya Sindhu	SRMPDS	SDPMGRS
19	Desya Begada	SGRGMPDNS	SGMPS
19	Gana Priya	SRGMPS	SRGMDS
19	Haimavathi	SRMPNS	SNPMRS
19	Kalamika	SRGMPDNS	SNDPMSRS
19	Kankara Priya	SRGMPDNDS	SGRGMPDNS
19	Kankari	SRGMPDS	SDPMGRS
19	Kadambini	SRGPDNS	SNDPGRS
19	Kanchanangi	SRGMPNS	SNPMGRS
19	Neelaadri	SRGPNS	SNDPGRS
19	Nutha Bhashini	SRGMPDNDS	SDPMGRS
19	Prabha Tarangini	SMRGMPS	SNDPMGRS
19	Purna Salavi	SGMDNS	SNDPMRS
19	Rishaba Vilas	SRMPDS	SDPMRMRS
19	Shalmika	SRGMPDNS	SNDPMGSRS
19	Sindhu Salavi	SMPDNDS	SNDPMGRS
19	Sinjani	SRGPNS	SNPGRS
19	Thusaravarni	SRPDNS	SNDPRS
19	Tiraskarani	SRGDNS	SNDGRS
19	Tripataka	SRMDNS	SNDMRS
19	Venkataadri	SRMDS	SDMRS
20	Abheri	SGMPNS	SNDMGS
20	Adi Bhairavi	SGRGMPDS	SDPMPGRS
20	Agni Kopa	SGMPNS	SNPMGRS
20	Ahori	SRMGDS	SNDPMGRS
20	Amrutha Vahini	SRMPDNS	SNDMGRS
20	Ananda Bhairavi	SGMPDPSNDNS	SNDPMGRS
20	Ashtapada	SMPDNS	SNDPMS
20	Ashta Vadam	SMPDNS	SNDPMS
20	Bhagirathi	SRGDNS	SNDGRS
20	Bhairavi	SRGMPDNS	SNDPMGRS
20	Bhava Kesari	SRGDNS	SNDGRS
20	Bhoga Devakriya	SRGMNS	SDMGRS
20	Bhosala	SRPDNS	SDPMGR
20	Bhuvana Gandhari	SRMPNS	SNDPMGS
20	Brungi Vilasitha	SRMDNS	SDPMRS
20	Bruravi	SGRGMDNS	SNDPMGRS
20	Chakra Dhari	SRMGPDNS	SDPMGRS
20	Chakrodhari	SRMGMPDNS	SDPMGRS
20	Chalana Varali	SRGMDNDS	SDMGRS
20	Chandika	SRGMDNSD	SNDMGRS
20	Chapa Gantarava	SGMPN	DMGRSN
20	Chaya	SRGRMPNDNS	SNPNDPMGM
20	Chitra Varali	SRGRMPDNS	SNMGRS
20	Deena Dhyuthi	SRGMPNS	SNDPMGMRGS
20	Deerga Tarangini	SGMPDNS	SNDPMGMRGRS
20	Deva Kriya	SRGMNDN	PDMGRSN
20	Dhairyodhari	SGMPNS	SDPMRGRS
20	Dhanasri	NSGMPNS	SNDPMGRS
20	Dhana Pratapa	SRGMPDNDS	SDPMGRS
20	Dharbari Kanada	NSRGRSM	PDNS
20	Dharma Prakasini	SRMPNS	SDMGRS
20	Dharshika	SRMPNS	SNDPMRGRS
20	Dhavala Vahini	SRMPDNS	SNDPMGRS
20	Dhavalika Gaula	SRPDNS	SNDNPGMRS
20	Dheevika Mandini	SGRGMPDPS	SNDPMGRS
20	Dheva Gandhari	SGMPNS	SNDPDPMGRS
20	Dhivya Samanthini	SGRGMPDPS	SNDPMGRS
20	Dhivya Gandhari	SGMPDNS	SNPMGS
20	Dhorali	SGMPDNPS	SNDPMGRS
20	Dhyuthi Mala	SGRGMPNDNS	SNDNPMRS
20	Gaga Rajitha	SRMPNS	SNDMPDPGRS
20	Gambira Hindolam	NSPDNS	SGMPDNS
20	Ganangi	SRMGMPDNS	SDNDMPMGRS
20	GanaPinadhi	SRGMDMPDNS	SNDPGRS
20	Gana Pratapa	SRGMPDNDS	SDPMGRS
20	Gandhara Priya	SRGMPNS	SNDMRGMRS
20	Ganta	SGRGMPDPN	DNS
20	Geya Charadharini	SRGMPNS	SNPMGRS
20	Ghantarava	SGRGMPDPN	DNS
20	Gomethaga Priya	SRGMDNS	SNDMGRS
20	Geetamohini	RSRGMPDPNS	SRGMDNS
20	Govindambini	SGMPDNS	SDPGRS
20	Hahori	SRGMDNS	SRGMDNS
20	Hanki Ghantarava	SRGMRMPND	NPDNS
20	Hemakriya	SRGMPDNS	SDPMRGMRS
20	Hamsa Gantarava	SMGMDNS	SGMDNS
20	Hindola Vasantham	NPDNS	SGMPDNDS
20	Indu Ghantaravam	SGMPDS	SRMPDNDS
20	H industhani Asaveri	SRMPDS	RGS
20	Jagamani	SRMGMDNPD	DNS
20	Jananandini	SRGRGMPND	PNS
20	Japaneeya	SRGPDS	SDPGRS
20	Jankari	SGRGMPNS	SNDPGRS
20	Jankaravani	SGRDMPNS	SNDPMRS
20	Jarangi	SRGPDNS	SNDPGRS
20	Jayanandini	SRGRGMPND	PNS
20	Jayanthasri	SGMDNS	SNDMPMGS
20	Jayavani	SGRGMPNS	SNDPGRS
20	Jeevanpuri	SRMPDNS	SNDPMGRS
20	Jingla	SRGPDNPDPS	SNDPMGRS
20	Josila	SRPDNS	SDPMGRS
20	Kamala Tarangini	SRGMPDNS	SNDPMRS
20	Kamala Vasantham	SGMPNS	SNDMGSRS
20	Kamini Ritigaula	SRGMPDNS	SNDMGRS
20	Kanaka Vasantham	SGMPNDS	SNDPMGRS
20	Kannada (Mallaru)	SGMPDS	SNDMGS
20	Kannada Salavi	SRGMPDS	SNDMGS
20	Kannada Matta	SGMPDS	SNDMGS
20	Karnika Ranjani	SRGMPMDNS	SNDPMGRS
20	Karnika Dhari	SRSGRGM	DDNS
20	Karya Mathi	SRGPDS	SNDPDMGRS
20	Kasi Latha	SPDPMPNS	SPDMGRS
20	Kathyayini	SRGPDS	SDPGRS
20	Kavya Chitra	SGRGMPDPNS	SNDMRS
20	Kauranjam	SRGMPNS	SNDMGS
20	Kausilaka	SGMNDS	SNDMGS
20	Kinnari	SRMPS	SNDMGS
20	Kausikam (Bairavi)	SRGMPDNS	SNDPMGRS
20	Keechakari	SGPDS	SNPMS
20	Kesarangi	SRMGMDNS	SDNPMGRS
20	Kokilavarali	SRGRMPDNDS	SDNDPMRGRS
20	Kovindambini	SGMPDNS	SDPGRS
20	Kumara Leela	SMPDNPNS	SNDMGRS
20	Kumara Ranjani	DNSRGPD	NDPRGRSNS
20	Kusuma Raja	SGMPDS	SDPMRS
20	Krouncham	SRGMPNS	SNDMGS
20	Latha Hitha	SRGPDNS	DPMGRS
20	Latha Manjari	SRMPNS	SNDPMGRS
20	Loka Pratapa	SRMPDS	SNDPMGRGS
20	Lolangi	SRMGRMPDNS	SNDMGS
20	Lolaski	SRMGRMPDNS	SNDMGS
20	Mahathi	SPPDNS	SNPGRS
20	Malkimpuri	SRGMDNS	SNDPMGRS
20	Mamsi	SRGMPS	SNDPMRS
20	Manavali	SGMNDNS	SDPMGRSNDNS
20	Manji Vasantham	SRGMPNS	SRGMPDNS
20	Manorama	SRGMPDPS	SNDPMRGS
20	Margha Hindolam	SRGMPDNS	SNDMPMGSRS
20	Maruva Ranjani	SRGMPDNS	SDPGRS
20	Mausevitha	SRGMPNDS	SNDMGRS
20	Mau Jeevakam	SRGMPNDS	SNDMGS
20	Mayura Mani	SRMPDS	SNPMRMGS
20	Mitha Bhashita	SRGMPDS	SDPMGRS
20	Mohana Varali	SRGMPDNDS	SDNDMPGRS
20	Mukhari	SRMPDNDS	SNDPMGRS
20	Naga Gandhari	SRGMPDN	NDPMGRSN
20	Naga Hindolam	SGRMDGMPD	SNPDPMGR
20	Narayana Desakshi	SRSGMPDPNS	SNDPMGRS
20	Nari Ritigowla	SRGMPDPNNS	SNNDMGGRS
20	Nasa Manjari	SGRGMPNDNS	SNDNPMRS
20	Nata Vardhani	SRGMDNS	SNPMRGMRS
20	Natya Mangala	SRGMPDNS	SNPMRGRS
20	Nava Manohari	SRMDNS	SNPMRS
20	Navaratna Vilasa	SRGMPDPS	SDPMGMRS
20	Needhi Kala	SGRGMNDM	PNS
20	Neela Veni	SRGMPDNDS	SDPMGRS
20	Neeraja Priya	SRGMPDNS	SDPMGS
20	Nemanga	SRMPNDN	PDNS
20	Nutha Bhashitham	SRGMPDS	SDPMGRS
20	Panchama	SRMPDS	SNDPGRS
20	Pancham Malakosh	SGMDNS	SNDMPMGS
20	Pandi	SRPDS	PMGRSNP
20	Panuvalatti	SRGPDNS	SNDPGRS
20	Parabhruthavani	SRPDNS	SNDPRS
20	Patilarava	SGRGMPNDNS	SNPMRS
20	Pendrula	SRGMPDNS	SPMGRS
20	Purva Bhairavi	SRGMNDNS	SNDPMGRS
20	Purna Shadjam	SGRGMNS	SNPMGRS
20	Pushpalata	SRGMPNS	SNPMGRS
20	Rama Ranjani	SRGMPDNS	SDPGRS
20	Ramya Mukhi	SGMDNS	SNDMGS
20	Rasa Kalambika	SMGDNDNS	SNDGRS
20	Rathi Pathi Priya	SRGPNS	SNPGRS
20	Rathi Sobhita	SRGMDNS	SNPMGRS
20	Ravi Dhyuthi	SRGMPDPNS	SNDPMS
20	Ravi Sindhu	SGPDNS	SNDPMGS
20	Reranjini	SRGMPDNS	SDNDMGRS
20	Reka Ranjini	SRGMPDNS	SNDNMPMGRS
20	Rithi Gaula	SGRGMDNDS	SNDMGMPM
20	Rodhavali	SRGMPDNS	SNDMPMRGS
20	Rudhra Ghantaravam S R G R M P M	DNDPS	SNDMGS
20	Sama Neelakari	SGMDNS	SNPMRS
20	Saramathi	SRGMPDNS	SNDMGSRS
20	Saradha Priya	SRGPNS	SNPMGS
20	Sarva Ranjani	SRGPDNS	SNDMPMGRS
20	Sena Ranjani	SRGMPDNS	SNDNMPMGRS
20	Sena Rava	SMGMPDNS	SNDPMGRS
20	Shara Mochini	SGMPDS	SNDPMGRGS
20	Sheelavali	SRGMPDNS	SNPMGS
20	Shobavari	SRMPDS	SDPMRS
20	Sesha Bhooshanam	SRGPNDS	SNDPMGMRS
20	Simha Dwani	SRGMPNS	SNDPMGRS
20	Sindhu Ganta	SGMPNS	SGMPNS
20	Sivakampuri	SRGMDS	SNDPMGRS
20	Sowmya Manohari	MPDNSRGMPS	SMGRSNDPM
20	Sri Gantanam	SGMPNS	DPMGRGS
20	Subha Vahini	SRGMPNDNS	SNDMGMS
20	Subha Mathi	SRGMNS	SNDPMGRS
20	Suddha Salavi	SGMPNS	SGMPNS
20	Sukumari	SGMPNDNS	SNPMGMRS
20	Sutradhari	SRMPDS	SDPMRS
20	Swara Gandhari	SRMPDS	SNDMGRS
20	Swara Ranjani	SRGPDNS	SNDMPMGRS
20	Sweeya	SRGRMPNDNS	SNPNDPMGRMR
20	Syamala Vasantham	SNDNDRGMPD	SMGRSSNDNS
20	Thamodini	SRGMDS	SNDPMGR
20	Thamohini	SRGMDS	SNDPMGRS
20	Theerva Vardhini	SGPDNDS	SNDMGRS
20	Udaya Bhairavi	SGMPNS	SNPMGS
20	Udaya Chandrika	SRGMPDNS	SDPMGRS
20	Udaya Ravi	SGMPNS	SNDPMGS
20	Vaasa Varithi	SRGMPDNS	SNDPMDMGRS
20	Vaatha Chandrika	SRMPDNS	SNPMRS
20	Varna Kadari	SRGMPDNS	SNDPMRS
20	Vasantha Varali	SRMPDN	NDPGRSN
20	Veera Gantaravam	SRMPDN	SMPDNS
20	Venukarama	SRMGMPNS	SNDPMGMRS
20	Vipra Mathi	SRMPDS	SNDPMRS
20	Yazh Vallone	SRGMDS	SDMGRS
20	Yoga Bhairavi	SRGMPDS	SNDPRS
21	Abherini	SRGMPNS	SNPMRS
21	Bhanu Priya	SRGDNS	SNDGRS
21	Chandra Kauns	SGMDNS	SNDMGS
21	Divya Bharanam	SRGMPNS	SNPMGRS
21	Gagana Bhoopalam	SMGMPDNS	SNDMGRS
21	Hataka Bharanam	SRGMPDNS	SNPMRMGS
21	Jayasri	SRMGSMPDNS	SRMPDNS
21	Kadaram	SRGMPDNS	SGMDNS
21	Kaikavasi	SRGMPDNS	SNPMGRS
21	Karnataka Deva	SGMDNS	SMGMPDNS
21	Kazhiyan	SGMPDS	SRMPDNS
21	Kula Bhushani	SRGMPNS	SDPMGRS
21	Kunjaradhwani	SRMPDNS	SNDPMGRS
21	Kusuma Vali	SGMPDS	SNDPMGMRS
21	Mukkanni	SMGMPDNS	SRGPNS
21	Nada Sanjeevi	SRGMDNS	SNDMGS
